Time_sec,Pan_Actual_deg,Pan_Target_deg,Pan_Error_deg,Tilt_Actual_deg,Tilt_Target_deg,Tilt_Error_deg,Incidence_deg,IsLocked,LDR_Right_V,LDR_Left_V,LDR_Up_V,LDR_Down_V,Current_Pan_A,Current_Tilt_A,Velocity_Pan_dps,Velocity_Tilt_dps,Power_Pan_W,Power_Tilt_W,Power_Total_W
52.760,83.5075,83.9125,0.4050,-4.0538,-4.7060,-0.6521,1.2223,0,4.3595,4.3593,4.3546,4.3642,0.1901,0.2741,51.5070,0.0000,1.1408,1.6448,2.7857
52.770,84.1226,83.6799,-0.4426,-4.0538,-4.7065,-0.6526,1.2235,0,4.3593,4.3596,4.3546,4.3642,0.1993,0.2742,61.5069,0.0000,1.1956,1.6453,2.8409
52.780,83.6075,84.0125,0.4050,-4.0538,-4.7070,-0.6531,1.2243,0,4.3595,4.3593,4.3546,4.3642,0.1901,0.2743,51.5070,0.0000,1.1408,1.6458,2.7866
52.790,84.2226,83.7799,-0.4426,-4.0538,-4.7075,-0.6536,1.2255,0,4.3593,4.3596,4.3546,4.3642,0.1993,0.2744,61.5069,0.0000,1.1956,1.6463,2.8419
52.800,83.7075,84.1125,0.4050,-4.0538,-4.7080,-0.6541,1.2263,0,4.3595,4.3593,4.3546,4.3642,0.1901,0.2745,51.5070,0.0000,1.1408,1.6468,2.7876
52.810,84.3226,83.8799,-0.4426,-4.0538,-4.7085,-0.6546,1.2275,0,4.3593,4.3595,4.3546,4.3642,0.1993,0.2745,61.5069,0.0000,1.1956,1.6473,2.8428
52.820,83.8075,84.2125,0.4050,-4.2452,-4.7090,-0.4638,1.2283,0,4.3595,4.3593,4.3545,4.3642,0.1901,0.2746,51.5070,19.1359,1.1408,1.6477,2.7886
52.830,84.4226,83.9799,-0.4426,-4.3835,-4.8050,-0.4215,1.0382,0,4.3593,4.3596,4.3553,4.3635,0.1993,0.2586,61.5069,13.8308,1.1956,1.5518,2.7474
52.840,83.9075,84.3125,0.4050,-4.4251,-4.8745,-0.4494,0.9007,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2478,51.5070,4.1626,1.1408,1.4869,2.6277
52.850,84.5226,84.0799,-0.4426,-4.4136,-4.8957,-0.4821,0.8604,0,4.3593,4.3596,4.3561,4.3628,0.1993,0.2450,61.5069,1.1477,1.1956,1.4697,2.6653
52.860,84.0075,84.4125,0.4050,-4.4098,-4.8905,-0.4807,0.8726,0,4.3596,4.3594,4.3560,4.3629,0.1901,0.2462,51.5070,0.3826,1.1408,1.4771,2.6180
52.870,84.6226,84.1799,-0.4426,-4.4085,-4.8891,-0.4806,0.8777,0,4.3593,4.3596,4.3560,4.3629,0.1993,0.2466,61.5069,0.1275,1.1956,1.4793,2.6749
52.880,84.1075,84.5125,0.4050,-4.4081,-4.8890,-0.4808,0.8797,0,4.3596,4.3594,4.3560,4.3629,0.1901,0.2467,51.5070,0.0425,1.1408,1.4803,2.6212
52.890,84.7226,84.2799,-0.4426,-4.4080,-4.8892,-0.4813,0.8814,0,4.3593,4.3596,4.3560,4.3629,0.1993,0.2468,61.5069,0.0142,1.1956,1.4810,2.6766
52.900,84.2075,84.6125,0.4050,-4.4079,-4.8897,-0.4817,0.8823,0,4.3595,4.3594,4.3560,4.3629,0.1901,0.2469,51.5070,0.0047,1.1408,1.4815,2.6224
52.910,84.8226,84.3799,-0.4426,-4.4079,-4.8901,-0.4822,0.8836,0,4.3593,4.3596,4.3560,4.3629,0.1993,0.2470,61.5069,0.0016,1.1956,1.4820,2.6776
52.920,84.3075,84.7125,0.4050,-4.4079,-4.8906,-0.4827,0.8843,0,4.3595,4.3594,4.3560,4.3629,0.1901,0.2471,51.5070,0.0005,1.1408,1.4825,2.6233
52.930,84.9225,84.4799,-0.4426,-4.4079,-4.8911,-0.4832,0.8856,0,4.3593,4.3596,4.3560,4.3629,0.1993,0.2472,61.5069,0.0002,1.1956,1.4830,2.6786
52.940,84.4075,84.8125,0.4050,-4.4079,-4.8916,-0.4837,0.8863,0,4.3595,4.3594,4.3560,4.3629,0.1901,0.2472,51.5070,0.0001,1.1408,1.4835,2.6243
52.950,85.0225,84.5799,-0.4426,-4.4079,-4.8921,-0.4842,0.8876,0,4.3593,4.3596,4.3560,4.3629,0.1993,0.2473,61.5069,0.0000,1.1956,1.4839,2.6795
52.960,84.5075,84.9125,0.4050,-4.4079,-4.8926,-0.4847,0.8883,0,4.3595,4.3594,4.3560,4.3629,0.1901,0.2474,51.5070,0.0000,1.1408,1.4844,2.6252
52.970,85.1225,84.6799,-0.4426,-4.4079,-4.8931,-0.4852,0.8896,0,4.3593,4.3596,4.3559,4.3629,0.1993,0.2475,61.5069,0.0000,1.1956,1.4849,2.6805
52.980,84.6075,85.0125,0.4050,-4.4079,-4.8936,-0.4857,0.8903,0,4.3595,4.3594,4.3559,4.3629,0.1901,0.2476,51.5070,0.0000,1.1408,1.4854,2.6262
52.990,85.2225,84.7799,-0.4426,-4.4079,-4.8941,-0.4862,0.8916,0,4.3593,4.3596,4.3559,4.3629,0.1993,0.2476,61.5069,0.0000,1.1956,1.4858,2.6814
53.000,84.7075,85.1125,0.4050,-4.4079,-4.8946,-0.4867,0.8923,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2477,51.5070,0.0000,1.1408,1.4863,2.6271
53.010,85.3225,84.8799,-0.4426,-4.4079,-4.8951,-0.4872,0.8936,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2478,61.5069,0.0000,1.1956,1.4868,2.6824
53.020,84.8075,85.2125,0.4050,-4.4079,-4.8956,-0.4877,0.8943,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2479,51.5070,0.0000,1.1408,1.4873,2.6281
53.030,85.4225,84.9799,-0.4426,-4.4079,-4.8961,-0.4882,0.8956,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2480,61.5069,0.0000,1.1956,1.4877,2.6833
53.040,84.9075,85.3125,0.4050,-4.4079,-4.8966,-0.4887,0.8963,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2480,51.5070,0.0000,1.1408,1.4882,2.6290
53.050,85.5225,85.0799,-0.4426,-4.4079,-4.8971,-0.4892,0.8976,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2481,61.5069,0.0000,1.1956,1.4887,2.6843
53.060,85.0075,85.4125,0.4050,-4.4079,-4.8976,-0.4897,0.8983,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2482,51.5070,0.0000,1.1408,1.4892,2.6300
53.070,85.6225,85.1799,-0.4426,-4.4079,-4.8981,-0.4902,0.8996,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2483,61.5069,0.0000,1.1956,1.4896,2.6852
53.080,85.1075,85.5125,0.4050,-4.4079,-4.8986,-0.4906,0.9003,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2484,51.5070,0.0000,1.1408,1.4901,2.6309
53.090,85.7225,85.2799,-0.4426,-4.4079,-4.8990,-0.4911,0.9016,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2484,61.5069,0.0000,1.1956,1.4906,2.6862
53.100,85.2075,85.6125,0.4050,-4.4079,-4.8995,-0.4916,0.9023,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2485,51.5070,0.0000,1.1408,1.4911,2.6319
53.110,85.8225,85.3799,-0.4426,-4.4079,-4.9000,-0.4921,0.9036,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2486,61.5069,0.0000,1.1956,1.4915,2.6871
53.120,85.3075,85.7125,0.4050,-4.4079,-4.9005,-0.4926,0.9043,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2487,51.5070,0.0000,1.1408,1.4920,2.6329
53.130,85.9225,85.4799,-0.4426,-4.4079,-4.9010,-0.4931,0.9056,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2487,61.5069,0.0000,1.1956,1.4925,2.6881
53.140,85.4075,85.8125,0.4050,-4.4079,-4.9015,-0.4936,0.9063,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2488,51.5070,0.0000,1.1408,1.4930,2.6338
53.150,86.0225,85.5799,-0.4426,-4.4079,-4.9020,-0.4941,0.9076,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2489,61.5069,0.0000,1.1956,1.4934,2.6890
53.160,85.5075,85.9125,0.4050,-4.4079,-4.9025,-0.4946,0.9083,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2490,51.5070,0.0000,1.1408,1.4939,2.6348
53.170,86.1225,85.6799,-0.4426,-4.4079,-4.9030,-0.4951,0.9096,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2491,61.5069,0.0000,1.1956,1.4944,2.6900
53.180,85.6075,86.0125,0.4050,-4.4079,-4.9035,-0.4956,0.9103,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2491,51.5070,0.0000,1.1408,1.4949,2.6357
53.190,86.2225,85.7799,-0.4426,-4.4079,-4.9040,-0.4961,0.9116,0,4.3593,4.3596,4.3559,4.3630,0.1993,0.2492,61.5069,0.0000,1.1956,1.4953,2.6909
53.200,85.7075,86.1125,0.4050,-4.4079,-4.9045,-0.4966,0.9123,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2493,51.5070,0.0000,1.1408,1.4958,2.6367
53.210,86.3225,85.8799,-0.4426,-4.4079,-4.9050,-0.4971,0.9136,0,4.3593,4.3596,4.3558,4.3630,0.1993,0.2494,61.5069,0.0000,1.1956,1.4963,2.6919
53.220,85.8075,86.2125,0.4050,-4.4079,-4.9055,-0.4976,0.9143,0,4.3595,4.3594,4.3558,4.3630,0.1901,0.2495,51.5070,0.0000,1.1408,1.4968,2.6376
53.230,86.4225,85.9799,-0.4426,-4.4079,-4.9060,-0.4981,0.9156,0,4.3593,4.3596,4.3558,4.3630,0.1993,0.2495,61.5069,0.0000,1.1956,1.4972,2.6928
53.240,85.9075,86.3125,0.4050,-4.4079,-4.9065,-0.4986,0.9163,0,4.3595,4.3594,4.3558,4.3630,0.1901,0.2496,51.5070,0.0000,1.1408,1.4977,2.6386
53.250,86.5225,86.0799,-0.4426,-4.4079,-4.9070,-0.4991,0.9176,0,4.3593,4.3596,4.3558,4.3630,0.1993,0.2497,61.5069,0.0000,1.1956,1.4982,2.6938
53.260,86.0075,86.4125,0.4050,-4.4079,-4.9075,-0.4996,0.9183,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2498,51.5070,0.0000,1.1408,1.4987,2.6395
53.270,86.6225,86.1799,-0.4426,-4.4079,-4.9080,-0.5001,0.9196,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2499,61.5069,0.0000,1.1956,1.4991,2.6947
53.280,86.1075,86.5125,0.4050,-4.4079,-4.9085,-0.5006,0.9203,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2499,51.5070,0.0000,1.1408,1.4996,2.6405
53.290,86.7225,86.2799,-0.4426,-4.4079,-4.9090,-0.5011,0.9216,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2500,61.5069,0.0000,1.1956,1.5001,2.6957
53.300,86.2075,86.6125,0.4050,-4.4079,-4.9095,-0.5016,0.9223,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2501,51.5070,0.0000,1.1408,1.5006,2.6414
53.310,86.8225,86.3799,-0.4426,-4.4079,-4.9100,-0.5021,0.9236,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2502,61.5069,0.0000,1.1956,1.5011,2.6966
53.320,86.3075,86.7125,0.4050,-4.4079,-4.9105,-0.5026,0.9243,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2503,51.5070,0.0000,1.1408,1.5015,2.6424
53.330,86.9225,86.4799,-0.4426,-4.4079,-4.9110,-0.5031,0.9256,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2503,61.5069,0.0000,1.1956,1.5020,2.6976
53.340,86.4075,86.8125,0.4050,-4.4079,-4.9115,-0.5036,0.9263,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2504,51.5070,0.0000,1.1408,1.5025,2.6433
53.350,87.0225,86.5799,-0.4426,-4.4079,-4.9120,-0.5041,0.9276,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2505,61.5069,0.0000,1.1956,1.5030,2.6986
53.360,86.5075,86.9125,0.4050,-4.4079,-4.9125,-0.5046,0.9283,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2506,51.5070,0.0000,1.1408,1.5034,2.6443
53.370,87.1225,86.6799,-0.4426,-4.4079,-4.9130,-0.5051,0.9296,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2507,61.5069,0.0000,1.1956,1.5039,2.6995
53.380,86.6075,87.0125,0.4050,-4.4079,-4.9135,-0.5056,0.9303,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2507,51.5070,0.0000,1.1408,1.5044,2.6452
53.390,87.2225,86.7799,-0.4426,-4.4079,-4.9140,-0.5060,0.9316,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2508,61.5069,0.0000,1.1956,1.5049,2.7005
53.400,86.7075,87.1125,0.4050,-4.4079,-4.9145,-0.5065,0.9323,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2509,51.5070,0.0000,1.1408,1.5053,2.6462
53.410,87.3225,86.8799,-0.4426,-4.4079,-4.9149,-0.5070,0.9336,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2510,61.5069,0.0000,1.1956,1.5058,2.7014
53.420,86.8075,87.2125,0.4050,-4.4079,-4.9154,-0.5075,0.9343,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2510,51.5070,0.0000,1.1408,1.5063,2.6471
53.430,87.4225,86.9799,-0.4426,-4.4079,-4.9159,-0.5080,0.9356,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2511,61.5069,0.0000,1.1956,1.5068,2.7024
53.440,86.9075,87.3125,0.4050,-4.4079,-4.9164,-0.5085,0.9363,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2512,51.5070,0.0000,1.1408,1.5072,2.6481
53.450,87.5225,87.0799,-0.4426,-4.4079,-4.9169,-0.5090,0.9376,0,4.3593,4.3596,4.3558,4.3631,0.1993,0.2513,61.5069,0.0000,1.1956,1.5077,2.7033
53.460,87.0075,87.4125,0.4050,-4.4079,-4.9174,-0.5095,0.9383,0,4.3595,4.3594,4.3557,4.3631,0.1901,0.2514,51.5070,0.0000,1.1408,1.5082,2.6490
53.470,87.6225,87.1799,-0.4426,-4.4079,-4.9179,-0.5100,0.9396,0,4.3593,4.3596,4.3557,4.3631,0.1993,0.2514,61.5069,0.0000,1.1956,1.5087,2.7043
53.480,87.1075,87.5125,0.4050,-4.4079,-4.9184,-0.5105,0.9403,0,4.3595,4.3594,4.3557,4.3631,0.1901,0.2515,51.5070,0.0000,1.1408,1.5092,2.6500
53.490,87.7225,87.2799,-0.4426,-4.4079,-4.9189,-0.5110,0.9416,0,4.3593,4.3596,4.3557,4.3631,0.1993,0.2516,61.5069,0.0000,1.1956,1.5096,2.7052
53.500,87.2075,87.6125,0.4050,-4.4079,-4.9194,-0.5115,0.9423,0,4.3595,4.3594,4.3557,4.3631,0.1901,0.2517,51.5070,0.0000,1.1408,1.5101,2.6509
53.510,87.8225,87.3799,-0.4426,-4.4079,-4.9199,-0.5120,0.9436,0,4.3593,4.3596,4.3557,4.3631,0.1993,0.2518,61.5069,0.0000,1.1956,1.5106,2.7062
53.520,87.3074,87.7125,0.4050,-4.4079,-4.9204,-0.5125,0.9443,0,4.3595,4.3594,4.3557,4.3631,0.1901,0.2518,51.5070,0.0000,1.1408,1.5111,2.6519
53.530,87.9225,87.4799,-0.4426,-4.4079,-4.9209,-0.5130,0.9456,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2519,61.5069,0.0000,1.1956,1.5115,2.7071
53.540,87.4074,87.8125,0.4050,-4.4079,-4.9214,-0.5135,0.9463,0,4.3595,4.3594,4.3557,4.3632,0.1901,0.2520,51.5070,0.0000,1.1408,1.5120,2.6529
53.550,88.0225,87.5799,-0.4426,-4.4079,-4.9219,-0.5140,0.9476,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2521,61.5069,0.0000,1.1956,1.5125,2.7081
53.560,87.5074,87.9125,0.4050,-4.4079,-4.9224,-0.5145,0.9483,0,4.3595,4.3594,4.3557,4.3632,0.1901,0.2522,51.5070,0.0000,1.1408,1.5130,2.6538
53.570,88.1225,87.6799,-0.4426,-4.4079,-4.9229,-0.5150,0.9496,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2522,61.5069,0.0000,1.1956,1.5134,2.7090
53.580,87.6074,88.0125,0.4050,-4.4079,-4.9234,-0.5155,0.9503,0,4.3595,4.3594,4.3557,4.3632,0.1901,0.2523,51.5070,0.0000,1.1408,1.5139,2.6548
53.590,88.2225,87.7799,-0.4426,-4.4079,-4.9239,-0.5160,0.9516,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2524,61.5069,0.0000,1.1956,1.5144,2.7100
53.600,87.7074,88.1125,0.4050,-4.4079,-4.9244,-0.5165,0.9523,0,4.3595,4.3594,4.3557,4.3632,0.1901,0.2525,51.5070,0.0000,1.1408,1.5149,2.6557
53.610,88.3225,87.8799,-0.4426,-4.4079,-4.9249,-0.5170,0.9536,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2526,61.5069,0.0000,1.1956,1.5154,2.7110
53.620,87.8074,88.2125,0.4050,-4.4079,-4.9254,-0.5175,0.9543,0,4.3595,4.3594,4.3557,4.3632,0.1901,0.2526,51.5070,0.0000,1.1408,1.5158,2.6567
53.630,88.4225,87.9799,-0.4426,-4.4079,-4.9259,-0.5180,0.9556,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2527,61.5069,0.0000,1.1956,1.5163,2.7119
53.640,87.9074,88.3125,0.4050,-4.4079,-4.9264,-0.5185,0.9563,0,4.3595,4.3594,4.3557,4.3632,0.1901,0.2528,51.5070,0.0000,1.1408,1.5168,2.6576
53.650,88.5225,88.0799,-0.4426,-4.4079,-4.9269,-0.5190,0.9576,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2529,61.5069,0.0000,1.1956,1.5173,2.7129
53.660,88.0074,88.4125,0.4050,-4.4079,-4.9274,-0.5195,0.9583,0,4.3595,4.3594,4.3557,4.3632,0.1901,0.2530,51.5070,0.0000,1.1408,1.5177,2.6586
53.670,88.6225,88.1799,-0.4426,-4.4079,-4.9279,-0.5200,0.9596,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2530,61.5069,0.0000,1.1956,1.5182,2.7138
53.680,88.1074,88.5125,0.4050,-4.4079,-4.9284,-0.5205,0.9603,0,4.3595,4.3594,4.3557,4.3632,0.1901,0.2531,51.5070,0.0000,1.1408,1.5187,2.6595
53.690,88.7225,88.2799,-0.4426,-4.4079,-4.9289,-0.5210,0.9616,0,4.3593,4.3596,4.3557,4.3632,0.1993,0.2532,61.5069,0.0000,1.1956,1.5192,2.7148
53.700,88.2074,88.6125,0.4050,-4.4079,-4.9294,-0.5215,0.9623,0,4.3595,4.3594,4.3556,4.3632,0.1901,0.2533,51.5070,0.0000,1.1408,1.5197,2.6605
53.710,88.8225,88.3799,-0.4426,-4.4079,-4.9299,-0.5220,0.9636,0,4.3593,4.3596,4.3556,4.3632,0.1993,0.2534,61.5069,0.0000,1.1956,1.5201,2.7157
53.720,88.3074,88.7125,0.4050,-4.4079,-4.9304,-0.5225,0.9643,0,4.3595,4.3594,4.3556,4.3632,0.1901,0.2534,51.5070,0.0000,1.1408,1.5206,2.6615
53.730,88.9225,88.4799,-0.4426,-4.4079,-4.9309,-0.5230,0.9656,0,4.3593,4.3596,4.3556,4.3632,0.1993,0.2535,61.5069,0.0000,1.1956,1.5211,2.7167
53.740,88.4074,88.8125,0.4050,-4.4079,-4.9314,-0.5235,0.9663,0,4.3595,4.3594,4.3556,4.3632,0.1901,0.2536,51.5070,0.0000,1.1408,1.5216,2.6624
53.750,89.0225,88.5799,-0.4426,-4.4079,-4.9319,-0.5240,0.9676,0,4.3593,4.3596,4.3556,4.3632,0.1993,0.2537,61.5069,0.0000,1.1956,1.5220,2.7176
53.760,88.5074,88.9125,0.4050,-4.4079,-4.9324,-0.5245,0.9683,0,4.3595,4.3594,4.3556,4.3632,0.1901,0.2538,51.5070,0.0000,1.1408,1.5225,2.6634
53.770,89.1225,88.6799,-0.4426,-4.4079,-4.9329,-0.5250,0.9696,0,4.3593,4.3596,4.3556,4.3632,0.1993,0.2538,61.5069,0.0000,1.1956,1.5230,2.7186
53.780,88.6074,89.0125,0.4050,-4.4079,-4.9334,-0.5255,0.9703,0,4.3595,4.3594,4.3556,4.3632,0.1901,0.2539,51.5070,0.0000,1.1408,1.5235,2.6643
53.790,89.2225,88.7799,-0.4426,-4.4079,-4.9339,-0.5260,0.9716,0,4.3593,4.3596,4.3556,4.3633,0.1993,0.2540,61.5069,0.0000,1.1956,1.5240,2.7196
53.800,88.7074,89.1125,0.4050,-4.4079,-4.9344,-0.5265,0.9723,0,4.3595,4.3594,4.3556,4.3633,0.1901,0.2541,51.5070,0.0000,1.1408,1.5244,2.6653
53.810,89.3225,88.8799,-0.4426,-4.4079,-4.9349,-0.5270,0.9736,0,4.3593,4.3596,4.3556,4.3633,0.1993,0.2542,61.5069,0.0000,1.1956,1.5249,2.7205
53.820,88.8074,89.2125,0.4050,-4.4079,-4.9354,-0.5275,0.9743,0,4.3595,4.3594,4.3556,4.3633,0.1901,0.2542,51.5070,0.0000,1.1408,1.5254,2.6662
53.830,89.4225,88.9799,-0.4426,-4.4079,-4.9359,-0.5280,0.9756,0,4.3593,4.3596,4.3556,4.3633,0.1993,0.2543,61.5069,0.0000,1.1956,1.5259,2.7215
53.840,88.9074,89.3125,0.4050,-4.4079,-4.9364,-0.5285,0.9763,0,4.3595,4.3594,4.3556,4.3633,0.1901,0.2544,51.5070,0.0000,1.1408,1.5263,2.6672
53.850,89.5225,89.0799,-0.4426,-4.4079,-4.9369,-0.5290,0.9776,0,4.3593,4.3596,4.3556,4.3633,0.1993,0.2545,61.5069,0.0000,1.1956,1.5268,2.7224
53.860,89.0074,89.4125,0.4050,-4.4079,-4.9374,-0.5295,0.9783,0,4.3595,4.3594,4.3556,4.3633,0.1901,0.2546,51.5070,0.0000,1.1408,1.5273,2.6681
53.870,89.6225,89.1799,-0.4426,-4.4079,-4.9379,-0.5300,0.9796,0,4.3593,4.3596,4.3556,4.3633,0.1993,0.2546,61.5068,0.0000,1.1956,1.5278,2.7234
53.880,89.1074,89.5125,0.4050,-4.4079,-4.9384,-0.5305,0.9803,0,4.3595,4.3594,4.3556,4.3633,0.1901,0.2547,51.5070,0.0000,1.1408,1.5283,2.6691
53.890,89.7225,89.2799,-0.4426,-4.4079,-4.9389,-0.5310,0.9816,0,4.3593,4.3596,4.3556,4.3633,0.1993,0.2548,61.5068,0.0000,1.1956,1.5287,2.7243
53.900,89.2074,89.6125,0.4050,-4.4079,-4.9394,-0.5315,0.9823,0,4.3595,4.3594,4.3556,4.3633,0.1901,0.2549,51.5070,0.0000,1.1408,1.5292,2.6701
53.910,89.8225,89.3799,-0.4426,-4.4079,-4.9399,-0.5320,0.9836,0,4.3593,4.3596,4.3556,4.3633,0.1993,0.2549,61.5068,0.0000,1.1956,1.5297,2.7253
53.920,89.3074,89.7125,0.4050,-4.4079,-4.9404,-0.5325,0.9843,0,4.3595,4.3594,4.3556,4.3633,0.1901,0.2550,51.5070,0.0000,1.1408,1.5302,2.6710
53.930,89.9225,89.4799,-0.4426,-4.4079,-4.9409,-0.5330,0.9856,0,4.3593,4.3596,4.3556,4.3633,0.1993,0.2551,61.5068,0.0000,1.1956,1.5307,2.7262
53.940,89.4074,89.8125,0.4050,-4.4079,-4.9414,-0.5335,0.9863,0,4.3595,4.3594,4.3555,4.3633,0.1901,0.2552,51.5069,0.0000,1.1408,1.5311,2.6720
53.950,90.0225,89.5799,-0.4426,-4.4079,-4.9419,-0.5340,0.9876,0,4.3593,4.3596,4.3555,4.3633,0.1993,0.2553,61.5068,0.0000,1.1956,1.5316,2.7272
53.960,89.5074,89.9125,0.4050,-4.4079,-4.9424,-0.5345,0.9883,0,4.3595,4.3594,4.3555,4.3633,0.1901,0.2553,51.5069,0.0000,1.1408,1.5321,2.6729
53.970,90.1225,89.6799,-0.4426,-4.4079,-4.9429,-0.5350,0.9896,0,4.3593,4.3596,4.3555,4.3633,0.1993,0.2554,61.5068,0.0000,1.1956,1.5326,2.7282
53.980,89.6074,90.0125,0.4050,-4.4079,-4.9434,-0.5355,0.9903,0,4.3595,4.3594,4.3555,4.3633,0.1901,0.2555,51.5069,0.0000,1.1408,1.5330,2.6739
53.990,90.2225,89.7799,-0.4426,-4.4079,-4.9439,-0.5360,0.9916,0,4.3593,4.3596,4.3555,4.3633,0.1993,0.2556,61.5068,0.0000,1.1956,1.5335,2.7291
54.000,87.2225,0.1124,-87.1101,-1.4079,0.4556,1.8635,0.9923,0,4.3595,4.3594,4.3555,4.3633,2.0000,0.9036,300.0000,300.0000,12.0000,5.4215,17.4215
54.010,84.2225,-1.3622,-85.5847,1.5921,1.9531,0.3610,3.9954,0,4.3575,4.3596,4.3423,4.3738,2.0000,0.6926,300.0000,300.0000,12.0000,4.1558,16.1558
54.020,81.2225,-2.8367,-84.0592,4.0949,3.4506,-0.6443,6.9876,0,4.3544,4.3588,4.3274,4.3828,2.0000,0.4541,300.0000,250.2821,12.0000,2.7248,14.7248
54.030,78.2225,-4.3113,-82.5338,4.9848,4.7001,-0.2847,9.4696,0,4.3507,4.3575,4.3134,4.3893,2.0000,0.2560,300.0000,88.9859,12.0000,1.5362,13.5362
54.040,75.2225,-5.7858,-81.0083,4.8651,5.1446,0.2795,10.3320,0,4.3485,4.3576,4.3083,4.3913,2.0000,0.1914,300.0000,11.9704,12.0000,1.1486,13.1486
54.050,72.2225,-7.2603,-79.4828,5.6569,5.0852,-0.5717,10.1819,0,4.3476,4.3589,4.3094,4.3908,2.0000,0.2054,300.0000,79.1821,12.0000,1.2325,13.2325
54.060,69.2225,-8.7348,-77.9573,5.1194,5.4807,0.3614,10.9252,0,4.3455,4.3590,4.3050,4.3924,2.0000,0.2013,300.0000,53.7493,12.0000,1.2076,13.2076
54.070,66.2225,-10.2093,-76.4318,5.6367,5.2128,-0.4238,10.3476,0,4.3451,4.3608,4.3088,4.3909,2.0000,0.1869,300.0000,51.7283,12.0000,1.1214,13.1214
54.080,63.2225,-11.6838,-74.9063,5.0290,5.4714,0.4424,10.7991,0,4.3434,4.3613,4.3062,4.3918,2.0000,0.1984,300.0000,60.7700,12.0000,1.1901,13.1901
54.090,60.2225,-13.1584,-73.3809,5.5791,5.1685,-0.4106,10.1443,0,4.3432,4.3631,4.3107,4.3900,2.0000,0.1946,300.0000,55.0101,12.0000,1.1676,13.1676
54.100,57.2225,-14.6329,-71.8554,5.0161,5.4435,0.4274,10.6067,0,4.3415,4.3635,4.3081,4.3909,2.0000,0.1937,300.0000,56.2982,12.0000,1.1624,13.1624
54.110,54.2225,-16.1074,-70.3299,5.5883,5.1629,-0.4254,9.9887,0,4.3413,4.3652,4.3123,4.3891,2.0000,0.1956,300.0000,57.2176,12.0000,1.1735,13.1735
54.120,51.2225,-17.5819,-68.8044,5.0276,5.4490,0.4214,10.4492,0,4.3397,4.3656,4.3097,4.3900,2.0000,0.1944,300.0000,56.0679,12.0000,1.1666,13.1666
54.130,48.2225,-19.0564,-67.2789,5.5948,5.1696,-0.4252,9.8280,0,4.3395,4.3672,4.3140,4.3881,2.0000,0.1948,300.0000,56.7180,12.0000,1.1688,13.1688
